LogRooms, LogIncome, LogPeople, ElHeat, SheOnly, PeakHeat, CookEl, PoolFilt, AirRev, AirCond, MWave, Dish, Dryer, ElecCost
1.6094379124341,11.0020998412042,0.693147180559945,1,0,0,1,0,1,1,0,0,0,189
1.79175946922805,8.77955745588373,0,1,0,0,1,0,0,1,0,0,0,336
1.79175946922805,10.5713169251118,0.693147180559945,0,1,0,1,0,1,1,1,0,0,399
1.94591014905531,10.1145585226161,0.693147180559945,1,0,0,0,0,0,1,0,0,0,471
1.94591014905531,8.26873183211774,0,1,0,1,1,0,0,1,0,0,0,254
2.07944154167984,9.87816974455184,1.6094379124341,0,1,0,1,0,1,1,1,0,1,543
1.79175946922805,10.4282160814711,0.693147180559945,1,0,0,1,0,0,1,1,0,0,725
2.07944154167984,9.568014816248,0,0,0,0,1,0,1,1,0,0,0,653
1.6094379124341,10.5713169251118,0.693147180559945,1,0,0,1,0,1,1,1,0,0,164
1.79175946922805,8.26873183211774,0,0,1,1,1,0,0,1,0,0,0,252
1.94591014905531,10.2146419811731,1.38629436111989,1,0,0,1,1,1,1,1,0,1,429
1.79175946922805,9.73506890091116,0.693147180559945,0,1,0,1,0,0,0,0,0,0,240
1.94591014905531,10.4282160814711,0.693147180559945,1,0,0,0,0,0,0,0,0,0,425
2.07944154167984,9.568014816248,1.38629436111989,0,1,0,1,0,1,1,0,0,1,435
2.07944154167984,10.807705703176,1.09861228866811,0,1,0,1,0,1,1,1,0,1,838
1.6094379124341,10.2146419811731,0.693147180559945,1,0,0,1,0,0,1,0,0,0,258
2.19722457733622,10.1145585226161,1.38629436111989,0,1,0,0,0,0,1,1,1,1,372
1.79175946922805,10.3056137593788,1.38629436111989,0,1,0,0,0,0,0,0,0,1,322
1.79175946922805,9.04192172035122,0.693147180559945,0,0,0,1,0,0,1,0,0,0,100
1.79175946922805,10.4282160814711,1.38629436111989,0,1,0,0,1,0,1,1,0,1,505
2.19722457733622,9.18502256399189,0,0,1,0,0,0,0,1,0,0,0,417
1.94591014905531,9.568014816248,1.09861228866811,0,1,0,0,0,1,1,0,0,1,526
1.94591014905531,9.18502256399189,1.09861228866811,0,1,0,0,0,0,0,0,0,1,374
1.94591014905531,8.26873183211774,0,0,1,0,0,0,0,1,0,0,0,150
2.19722457733622,10.0033328875058,1.09861228866811,0,0,0,0,0,0,1,0,0,0,386
1.94591014905531,9.87816974455184,0.693147180559945,0,1,0,0,1,0,1,0,0,0,540
1.38629436111989,8.26873183211774,0,0,0,0,0,0,0,1,0,0,0,79
1.79175946922805,10.0033328875058,1.6094379124341,0,0,0,1,0,0,0,1,1,1,413
1.79175946922805,9.568014816248,0.693147180559945,0,1,0,1,0,0,1,0,0,1,424
1.94591014905531,10.1145585226161,1.09861228866811,1,0,0,0,0,1,1,1,0,0,277
1.94591014905531,9.04192172035122,0.693147180559945,0,1,0,0,0,0,1,0,0,0,293
1.94591014905531,8.77955745588373,1.09861228866811,0,1,0,0,1,0,1,1,0,1,318
1.6094379124341,9.04192172035122,0.693147180559945,0,1,0,0,0,1,1,1,0,0,210
1.38629436111989,9.04192172035122,0.693147180559945,1,0,0,0,0,0,1,0,0,0,135
1.6094379124341,10.0033328875058,0.693147180559945,1,0,0,0,0,0,0,0,0,0,463
1.79175946922805,9.568014816248,1.09861228866811,0,1,0,0,0,0,0,0,0,0,255
1.94591014905531,9.04192172035122,1.38629436111989,0,1,0,1,0,1,1,0,0,0,254
1.94591014905531,10.4282160814711,1.6094379124341,0,1,1,1,0,0,1,1,0,1,1055
1.79175946922805,9.36734412078585,0.693147180559945,0,1,0,1,0,1,1,1,0,1,490
1.79175946922805,8.77955745588373,0.693147180559945,1,0,0,1,0,0,0,0,0,1,404
1.79175946922805,10.5713169251118,1.09861228866811,0,1,0,1,0,1,1,0,0,1,360
1.79175946922805,10.0033328875058,1.09861228866811,0,1,1,1,0,0,1,0,0,0,618
1.94591014905531,9.73506890091116,1.38629436111989,1,0,0,1,0,1,1,0,0,1,295
1.6094379124341,8.26873183211774,0,1,0,0,1,0,1,1,0,0,0,613
1.79175946922805,9.04192172035122,0.693147180559945,0,0,0,1,0,1,1,0,0,0,369
1.79175946922805,9.04192172035122,1.38629436111989,0,0,1,1,0,1,1,1,0,1,773
2.30258509299405,10.807705703176,0.693147180559945,0,1,0,1,0,1,1,0,1,0,484
1.79175946922805,8.77955745588373,1.09861228866811,0,0,0,1,0,0,1,0,0,1,309
1.79175946922805,9.04192172035122,0,0,1,0,0,0,0,1,0,0,0,409
1.79175946922805,9.73506890091116,1.09861228866811,1,0,0,1,0,1,1,0,0,0,479
1.6094379124341,9.18502256399189,0.693147180559945,1,0,0,0,0,0,1,0,0,0,164
1.79175946922805,9.04192172035122,1.09861228866811,0,1,0,0,0,0,1,0,0,1,229
1.94591014905531,9.568014816248,1.09861228866811,0,0,0,0,0,0,1,1,0,1,398
1.94591014905531,10.0033328875058,1.6094379124341,0,1,0,1,0,0,1,0,0,1,315
